genre_ids,original_language,original_title,overview,popularity,poster_path,vote_average,title
"[16, 18, 10749]",ja,君の膵臓をたべたい,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",29.598,/qDWA7fB4cZ4sBP6YgwlxvraDHi7.jpg,8.2,I Want to Eat Your Pancreas
[18],fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",14.349,/3zyQtPg3avKprmJP2gBiYgyWUQC.jpg,8.234,Mommy
"[16, 10751, 18, 14]",ja,おおかみこどもの雨と雪,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",20.71,/3Nllh6JgcrFdtOn6iFOWHudNInd.jpg,8.225,Wolf Children
"[28, 878]",en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",143.866,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,8.221,The Matrix
"[16, 12, 14, 35, 10751]",en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",117.991,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,8.2,Puss in Boots: The Last Wish
"[16, 10751, 12, 14]",en,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",18.027,/vqGiNbdc2sDwsnivMMYzwAoSSu6.jpg,8.2,Wolfwalkers
"[18, 36, 10752]",en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",85.877,/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,8.2,Saving Private Ryan
"[28, 18, 12]",en,Gladiator,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",136.561,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,8.218,Gladiator
"[16, 28, 878]",en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",21.444,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,8.2,Justice League Dark: Apokolips War
"[18, 53, 10752]",en,Inglourious Basterds,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",61.925,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,8.2,Inglourious Basterds
"[16, 28, 14, 53]",ja,劇場版「鬼滅の刃」無限列車編,"Tanjiro Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyojuro Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",64.93,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,8.213,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train
"[27, 53]",en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",66.843,/fFYAlrOudDJRYs8tvuHbUk0OGdL.jpg,8.2,The Shining
"[53, 18, 10749]",ko,아가씨,"In 1930s Korea, a swindler and a young woman pose as a Japanese count and a handmaiden to seduce a Japanese heiress and steal her fortune.",96.002,/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,8.208,The Handmaiden
"[18, 9648, 80]",en,Witness for the Prosecution,An ailing famous barrister agrees to defend a man in a sensational murder trial where his self-possessed wife's unconvincing testimony confuses him.,18.317,/mM5Cad2ESBprh6ucPnMzMfI34Cu.jpg,8.208,Witness for the Prosecution
"[10751, 16, 10402, 12]",en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",104.464,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,8.2,Coco
[18],en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",43.58,/3kmfoWWEc9Vtyuaf9v5VipRgdjx.jpg,8.2,The Help
"[18, 9648, 878]",en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",60.698,/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,8.2,The Prestige
"[12, 28, 878]",en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,91.599,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,8.203,Star Wars
"[18, 53, 9648]",en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",81.339,/nrmXQ0zcZUL8jFLrakWc90IR8z9.jpg,8.201,Shutter Island
"[18, 10749]",en,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.",22.013,/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,8.2,The Art of Racing in the Rain
"[18, 36, 10752]",en,Hacksaw Ridge,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",71.951,/jhWbYeUNOA5zAb6ufK6pXQFXqTX.jpg,8.2,Hacksaw Ridge
"[35, 18, 10749]",en,The Apartment,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve.",21.333,/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg,8.2,The Apartment
"[28, 18]",en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",231.071,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,8.188,Top Gun: Maverick
"[878, 80]",en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",33.554,/3buRvP4UhISRkna1YbAVC3Gzn6b.jpg,8.188,A Clockwork Orange
"[14, 18]",sv,Det sjunde inseglet,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",19.168,/j6z3c6dGXtPHUATJX8J7Y70mM1S.jpg,8.184,The Seventh Seal
"[18, 37]",en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",65.167,/bV0rWoiRo7pHUTQkh6Oio6irlXO.jpg,8.183,Django Unchained
[18],it,Ladri di biciclette,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",16.109,/rLpveWO1hTNYF9LUZJZgTdq5nyf.jpg,8.2,Bicycle Thieves
"[9648, 53]",en,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",51.425,/nWtySDlffTfwAa0rSfq61o33ZXV.jpg,8.179,Memento
"[18, 80, 53]",en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",51.795,/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,8.176,The Usual Suspects
"[36, 18]",en,Hamilton,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",19.958,/h1B7tW0t399VDjAcWJh8m87469b.jpg,8.171,Hamilton
[18],ja,東京物語,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",15.466,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,8.171,Tokyo Story
"[16, 28, 14, 12]",ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation... until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",22.313,/kpWsIkfXrnQ1pmR79qAHHq7DPxc.jpg,8.2,My Hero Academia: Heroes Rising
[18],sv,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer.",22.643,/mAE4uwrXLlzo5AAxEorFvErdumq.jpg,8.2,Persona
"[27, 878]",en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",90.179,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,8.162,Alien
"[28, 80, 18]",en,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",66.915,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,8.163,Scarface
"[35, 18]",en,The Kid,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,14.985,/qtUT2ZznzpvhZ21wAG1AxXvYdk.jpg,8.161,The Kid
[18],en,Good Will Hunting,"Headstrong yet aimless, Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he secretly solves highly difficult graduate-level math problems, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth reach his potential. When Will is arrested for attacking a police officer, Professor Lambeau makes a deal to get leniency for him if he gets court-ordered therapy. Eventually, therapist Dr. Sean Maguire helps Will confront the demons that are holding him back.",71.558,/z2FnLKpFi1HPO7BEJxdkv6hpJSU.jpg,8.161,Good Will Hunting
